,loan_amnt,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,delinq_2yrs,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,acc_now_delinq,delinq_amnt,collections_12_mths_ex_med,application_type,credit_hist_years,test_prediction,cagr
1757113,2000.0,0,19.97,74.3,4,4,4,30000.0,2,32,9.0,0.0,669.0,1.0,8.0,0.0,7719.0,86.7,19.0,0.0,0.0,0.0,0,16.6,0.04826755755480914,0.047797856592578736
1283753,1500.0,0,18.25,54.42,2,9,4,95000.0,2,28,14.44,0.0,664.0,0.0,14.0,1.0,9844.0,65.6,23.0,0.0,0.0,0.0,0,18.3,0.04595109436848725,-0.3001360808743464
1886138,27000.0,0,19.72,999.57,4,10,0,115000.0,9,30,10.28,0.0,684.0,1.0,10.0,0.0,14007.0,60.9,27.0,0.0,0.0,0.0,0,24.0,0.05107581279714087,0.10048408038766143
1810431,3000.0,0,18.25,108.84,1,3,0,74000.0,2,14,8.58,1.0,679.0,0.0,7.0,0.0,4423.0,53.3,12.0,0.0,0.0,0.0,0,26.8,0.05347957241045615,0.0776633676769003
1911004,24125.0,1,20.49,645.77,5,10,0,76626.0,2,16,30.88,0.0,704.0,0.0,16.0,0.0,34961.0,93.2,31.0,0.0,0.0,0.0,0,22.5,0.045841029515694784,0.08017659385520859
1891534,29000.0,0,18.75,1059.37,2,10,0,77000.0,2,43,22.63,0.0,684.0,2.0,9.0,0.0,37267.0,81.2,30.0,0.0,0.0,0.0,0,18.2,0.04799185483229817,0.09440101723361473
1929408,15000.0,0,18.55,546.44,3,10,4,80000.0,2,32,9.93,2.0,664.0,1.0,11.0,0.0,16271.0,80.7,22.0,0.0,0.0,0.0,0,23.0,0.051751230869485965,0.05244740263081082
1292074,10000.0,0,18.25,362.78,2,2,3,100000.0,4,32,6.38,1.0,679.0,0.0,13.0,0.0,16247.0,47.0,26.0,0.0,0.0,0.0,0,12.5,0.051140042612141036,0.09307069622606234
1880330,3500.0,0,17.77,126.13,0,9,0,81000.0,1,9,20.81,0.0,664.0,1.0,12.0,0.0,16281.0,89.0,32.0,0.0,0.0,0.0,0,17.5,0.05081540459214922,-0.10593678266499107
1199004,30400.0,0,20.99,1145.17,8,6,0,186000.0,2,31,14.72,0.0,674.0,1.0,17.0,0.0,29576.0,72.0,36.0,0.0,0.0,0.0,0,24.1,0.04843942617904508,0.101149990888725
1849897,15000.0,0,19.05,550.22,3,10,4,107000.0,1,4,13.59,0.0,674.0,0.0,12.0,0.0,20975.0,96.7,23.0,0.0,0.0,0.0,0,14.9,0.05292004788331309,0.08026190113800148
1309117,3000.0,0,23.43,116.81,10,5,4,25000.0,9,22,8.74,1.0,669.0,2.0,9.0,0.0,3640.0,31.7,14.0,0.0,0.0,0.0,0,6.2,0.06206071247149372,0.11911300192108774
1829652,6000.0,0,17.56,215.6,0,10,4,75000.0,2,32,15.81,0.0,694.0,2.0,8.0,0.0,12256.0,77.6,11.0,0.0,0.0,0.0,0,24.0,0.050236608295580056,0.08958205618833093
1880287,11500.0,0,17.77,414.43,0,2,4,38880.0,1,4,10.56,0.0,684.0,0.0,7.0,0.0,7098.0,78.9,8.0,0.0,0.0,0.0,0,8.7,0.04514623512521088,0.09064612541663107
1914581,5000.0,0,17.77,180.19,0,1,4,50000.0,1,32,7.68,0.0,664.0,0.0,7.0,0.0,5192.0,89.5,16.0,0.0,0.0,0.0,0,9.8,0.045079760249094915,0.09064423105169972
1155890,2000.0,0,18.99,73.31,5,10,4,81000.0,4,10,15.47,1.0,664.0,1.0,10.0,3.0,13117.0,75.0,28.0,0.0,0.0,0.0,0,13.8,0.04543664824732612,0.014592684408368141
1834775,1925.0,0,19.05,70.62,3,10,4,55000.0,9,23,14.14,0.0,679.0,2.0,22.0,0.0,5264.0,64.2,51.0,0.0,0.0,0.0,0,15.2,0.047076827016451085,0.037711482069638265
1855541,1500.0,0,21.0,56.52,6,0,4,23914.8,7,29,9.87,0.0,674.0,0.0,5.0,0.0,1080.0,36.0,14.0,0.0,0.0,0.0,0,19.2,0.048370561072699006,0.0730692423982704
1134929,35000.0,0,16.49,1238.98,2,10,4,95000.0,2,9,10.71,0.0,694.0,1.0,12.0,0.0,12299.0,64.4,41.0,0.0,0.0,0.0,0,21.5,0.04569841270831998,0.08205615793857501
1196833,3200.0,0,17.57,115.0,3,10,0,38000.0,9,21,11.12,0.0,684.0,0.0,9.0,0.0,8510.0,71.5,14.0,0.0,0.0,0.0,0,8.4,0.04815434659707079,0.05849123786626032
1243468,1575.0,0,24.08,61.86,11,7,4,34500.0,7,45,7.27,0.0,674.0,1.0,4.0,0.0,1058.0,23.0,5.0,0.0,0.0,0.0,0,10.0,0.047240687292197714,0.09032754665258724
1818585,10000.0,0,19.52,369.2,3,5,4,90000.0,13,4,15.8,1.0,674.0,0.0,10.0,0.0,4796.0,47.0,19.0,0.0,0.0,0.0,0,9.7,0.04666856762693694,0.09947467363000828
1826202,1500.0,0,18.85,54.88,2,6,0,115000.0,9,4,8.38,0.0,674.0,0.0,11.0,0.0,14337.0,72.4,31.0,0.0,0.0,0.0,0,12.2,0.05555233901108428,0.09607731235709904
1828004,8400.0,0,18.85,307.28,2,5,4,109000.0,6,41,11.12,0.0,679.0,1.0,5.0,0.0,8272.0,91.9,16.0,0.0,0.0,0.0,0,9.0,0.04682151280736505,0.0442037366332908
1618262,12000.0,0,17.27,429.45,2,10,4,102000.0,2,4,13.84,0.0,669.0,0.0,10.0,0.0,24591.0,94.2,24.0,0.0,0.0,0.0,0,13.4,0.045114347159550636,0.0881195796840919
1808104,10000.0,0,18.85,365.81,2,10,0,180000.0,1,41,6.63,0.0,664.0,1.0,13.0,0.0,13113.0,72.4,33.0,0.0,0.0,0.0,0,18.7,0.05077674674096085,0.09609603972361168
1931008,35000.0,0,17.27,1252.56,0,10,0,210000.0,2,4,8.23,0.0,714.0,1.0,11.0,0.0,18914.0,53.6,27.0,0.0,0.0,0.0,0,17.8,0.04527390570473543,0.08578426629844049
1851028,4000.0,0,19.05,146.73,3,10,4,28000.0,2,20,24.77,2.0,664.0,1.0,7.0,0.0,5150.0,70.5,18.0,0.0,0.0,0.0,0,18.3,0.04613291163826108,0.04937654014059612
1762865,2000.0,0,22.4,76.8,7,10,0,40000.0,9,21,16.2,1.0,689.0,2.0,4.0,0.0,2023.0,84.3,18.0,0.0,0.0,0.0,0,19.1,0.062052592655683185,0.044223824301468984
1858494,4800.0,0,18.75,175.35,2,10,0,52000.0,9,33,9.18,0.0,724.0,0.0,8.0,0.0,11712.0,48.4,16.0,0.0,0.0,0.0,0,28.0,0.04967100707665481,0.09558921205679828
1845231,16000.0,0,18.75,584.48,2,10,4,90000.0,1,41,16.27,0.0,664.0,1.0,16.0,0.0,21188.0,72.3,36.0,0.0,0.0,0.0,0,21.5,0.05821568974779421,0.010203452135895352
1167741,2000.0,0,17.57,71.88,3,5,4,42100.0,9,32,12.91,0.0,679.0,0.0,3.0,1.0,4015.0,70.4,7.0,0.0,0.0,0.0,0,17.9,0.046396097884922334,0.03805046513456989
1810919,2000.0,0,21.15,75.51,6,10,0,173500.0,7,9,23.58,2.0,664.0,0.0,18.0,0.0,31990.0,84.9,36.0,0.0,0.0,0.0,0,24.8,0.05508551290330618,0.10529403939652893
1264077,3000.0,0,20.99,113.01,8,10,4,97000.0,9,32,12.67,0.0,674.0,0.0,10.0,0.0,17571.0,95.0,25.0,0.0,0.0,0.0,0,15.7,0.069984450439317,0.08532577445986256
1820822,1675.0,0,21.15,63.24,6,10,4,65000.0,12,21,18.46,0.0,674.0,0.0,9.0,1.0,12725.0,92.2,17.0,0.0,0.0,0.0,0,25.2,0.06736215281321728,0.08958887477970534
1841797,18000.0,0,17.77,648.67,0,2,4,95000.0,2,32,14.25,0.0,669.0,1.0,11.0,0.0,14322.0,77.8,22.0,0.0,0.0,0.0,0,12.1,0.04781089888615901,0.09064665164473927
1254423,5000.0,0,24.08,196.38,11,10,0,64070.28,2,24,25.42,0.0,689.0,0.0,13.0,0.0,22051.0,96.7,21.0,0.0,0.0,0.0,0,19.8,0.05743794185054608,0.013077565104077982
1898818,35000.0,0,18.75,1278.55,2,10,4,90000.0,2,43,18.67,0.0,704.0,0.0,12.0,0.0,33515.0,87.3,30.0,0.0,0.0,0.0,0,16.3,0.05180020448496198,0.09559332069894856
1318014,35000.0,0,18.25,1269.73,2,10,0,120000.0,2,21,17.81,0.0,699.0,2.0,17.0,1.0,20836.0,46.5,36.0,0.0,0.0,0.0,0,29.3,0.052690978440974416,-0.15358677318883895
1640791,25000.0,0,16.32,882.89,4,2,4,90000.0,2,32,11.28,0.0,689.0,0.0,9.0,0.0,26317.0,79.5,14.0,0.0,0.0,0.0,0,12.8,0.053121727917260164,0.08333769202975128
1853379,5200.0,0,19.05,190.75,3,0,0,75920.0,1,23,17.24,0.0,664.0,1.0,9.0,0.0,5871.0,71.6,10.0,0.0,0.0,0.0,0,12.8,0.045176973324521134,0.09710263288184452
1278010,2800.0,0,16.29,98.85,1,10,0,50000.0,9,31,9.6,0.0,669.0,1.0,4.0,1.0,3259.0,62.0,30.0,0.0,0.0,0.0,0,31.4,0.051964281580518315,0.06320964291250841
1840255,1000.0,0,21.49,37.93,7,3,4,36000.0,8,26,28.87,0.0,679.0,1.0,12.0,0.0,6152.0,76.9,22.0,0.0,0.0,0.0,0,9.4,0.053976345796474284,0.011690412147201236
1890713,1800.0,0,23.28,69.95,11,10,4,37284.85,9,43,29.71,0.0,669.0,2.0,11.0,0.0,13770.0,85.5,26.0,0.0,0.0,0.0,0,21.5,0.049321418748546175,0.11834990816519153
1316615,2500.0,0,22.45,96.06,9,10,0,104000.0,11,8,29.89,0.0,679.0,0.0,26.0,0.0,24067.0,83.3,56.0,0.0,0.0,0.0,0,18.3,0.0466614058949937,0.11079601759202062
1879614,15350.0,0,19.05,563.06,3,7,4,99000.0,2,32,10.58,0.0,669.0,2.0,14.0,0.0,8450.0,77.5,34.0,0.0,0.0,0.0,0,17.6,0.04586610805819557,0.029202127111451318
1796731,28000.0,0,18.55,1020.01,1,5,0,120000.0,1,35,12.36,0.0,689.0,1.0,13.0,0.0,27659.0,59.0,16.0,0.0,0.0,0.0,0,13.3,0.05898805460695367,0.05498248543929174
1296440,35000.0,0,17.57,1257.8,1,10,0,132000.0,2,26,10.71,0.0,679.0,1.0,9.0,0.0,45091.0,74.4,22.0,0.0,0.0,0.0,0,24.6,0.04761885507605556,0.020517761338279872
1910716,18000.0,0,18.75,657.54,2,5,0,80000.0,2,19,10.35,0.0,669.0,1.0,10.0,0.0,16097.0,82.0,13.0,0.0,0.0,0.0,0,15.8,0.04511885522238903,0.09559332106142393
1778130,3000.0,0,18.55,109.29,1,9,4,33000.0,2,26,14.11,1.0,674.0,0.0,14.0,0.0,3086.0,47.5,20.0,0.0,0.0,0.0,0,8.2,0.05039834367040704,0.051611083436420735
1208071,4500.0,0,19.52,166.14,6,2,3,48000.0,9,9,16.93,0.0,674.0,0.0,8.0,0.0,6885.0,54.6,14.0,0.0,0.0,0.0,0,8.3,0.0468849592804349,0.047124407050255
1228585,3000.0,0,17.57,107.82,3,10,4,43000.0,9,33,20.9,0.0,679.0,0.0,8.0,0.0,3199.0,71.1,14.0,0.0,0.0,0.0,0,20.1,0.04938043167969512,-0.009972452557167609
1923157,22000.0,0,19.22,808.89,4,9,0,110000.0,1,41,19.4,0.0,674.0,1.0,18.0,0.0,11224.0,79.0,28.0,0.0,0.0,0.0,0,16.6,0.051882621137527805,0.09796317202397332
1861606,1800.0,0,22.47,69.19,9,1,4,19200.0,2,35,21.63,0.0,679.0,2.0,10.0,0.0,5179.0,60.9,13.0,0.0,0.0,0.0,0,6.8,0.047454951194397285,0.11429102616224562
1329576,18550.0,0,17.57,666.64,1,10,0,100000.0,2,5,15.11,0.0,669.0,1.0,12.0,1.0,14537.0,78.2,39.0,0.0,0.0,0.0,0,15.8,0.04820132412915335,0.06616135820949309
1843674,30000.0,0,17.77,1081.12,0,5,4,115000.0,2,4,10.25,0.0,669.0,0.0,5.0,0.0,21882.0,86.5,11.0,0.0,0.0,0.0,0,15.1,0.05057160008710503,0.08371690296593702
1870227,35000.0,1,20.49,936.86,5,10,4,280000.0,1,32,8.81,0.0,694.0,0.0,10.0,0.0,32651.0,81.8,31.0,0.0,0.0,0.0,0,23.2,0.045200053302970965,0.03598191796789885
1160561,4800.0,0,15.61,167.84,0,1,4,14400.0,2,4,13.18,0.0,694.0,0.0,5.0,0.0,3839.0,42.2,6.0,0.0,0.0,0.0,0,5.2,0.04574799036498568,-0.13241457967358672
1785387,4000.0,0,22.4,153.6,7,5,4,65000.0,9,32,11.39,2.0,664.0,1.0,10.0,0.0,3207.0,34.5,31.0,0.0,0.0,0.0,0,7.7,0.05848938371290645,0.09123544791739092
1254718,2000.0,0,20.2,74.54,7,1,4,132000.0,12,6,2.17,3.0,664.0,2.0,7.0,0.0,4224.0,56.3,28.0,0.0,0.0,0.0,0,20.0,0.045150407831296695,0.09464894259806812
1841963,8875.0,0,19.05,325.55,3,10,4,77213.0,9,32,7.38,1.0,674.0,0.0,6.0,0.0,4542.0,82.6,11.0,0.0,0.0,0.0,0,24.1,0.04684737634973083,0.09710598067348153
1887452,2000.0,0,21.0,75.36,6,10,0,70000.0,9,43,23.62,1.0,679.0,0.0,6.0,0.0,11425.0,92.1,18.0,0.0,0.0,0.0,0,23.6,0.0632363717557761,0.10647830095085142
1835823,4000.0,0,19.72,148.09,4,10,0,40040.0,9,9,23.68,0.0,704.0,1.0,10.0,0.0,19861.0,83.8,19.0,0.0,0.0,0.0,0,17.8,0.04648911039613687,0.1004792741429299
1786304,3000.0,0,19.2,110.28,2,10,4,65000.0,9,32,4.3,1.0,664.0,0.0,7.0,0.0,7057.0,59.8,17.0,0.0,0.0,0.0,0,15.8,0.0529787182886976,0.09785421410079076
1800583,35000.0,1,22.2,970.65,8,10,0,108000.0,2,23,17.96,0.0,709.0,1.0,11.0,0.0,28079.0,75.9,24.0,0.0,0.0,0.0,0,14.8,0.0509173167402135,0.03994410646564939
1840273,5000.0,0,21.0,188.38,6,5,4,46000.0,1,32,10.49,0.0,669.0,0.0,14.0,0.0,9771.0,78.2,16.0,0.0,0.0,0.0,0,8.6,0.05560351036999266,0.1069232142351848
1257496,2500.0,0,22.15,95.68,9,10,3,49000.0,12,38,18.81,1.0,679.0,1.0,12.0,0.0,9219.0,44.3,18.0,0.0,0.0,0.0,0,20.2,0.06097217781185165,0.11268913390015788
1895854,35000.0,0,18.75,1278.55,2,10,0,500000.0,2,4,8.36,0.0,699.0,2.0,20.0,0.0,32559.0,79.6,40.0,0.0,0.0,0.0,0,27.2,0.04584422418993914,0.09308403881471183
1332896,34350.0,0,18.25,1246.15,2,10,0,82000.0,2,45,15.3,1.0,664.0,1.0,10.0,0.0,23638.0,88.5,30.0,0.0,0.0,0.0,0,16.3,0.04569764323130039,0.09063837051186807
1836168,15000.0,0,19.05,550.22,3,8,4,96000.0,9,11,13.68,0.0,674.0,1.0,9.0,0.0,12855.0,78.9,18.0,0.0,0.0,0.0,0,7.4,0.0496972817427199,0.09710717295772686
1334267,35000.0,0,18.25,1269.73,2,10,0,126500.0,9,44,25.23,0.0,699.0,3.0,12.0,0.0,36746.0,86.5,30.0,0.0,0.0,0.0,0,21.6,0.048299084441868124,0.09318185812536184
1924044,35000.0,0,18.55,1275.02,3,8,0,161000.0,2,4,14.08,0.0,689.0,3.0,15.0,0.0,19747.0,74.8,24.0,0.0,0.0,0.0,0,12.6,0.05456018085029225,0.09458432069782297
1826028,2000.0,0,22.7,77.11,9,1,4,37000.0,6,36,23.22,1.0,669.0,1.0,8.0,0.0,2899.0,72.5,19.0,0.0,0.0,0.0,0,8.9,0.04838600230888351,0.11545816195324796
1854770,3600.0,0,22.47,138.37,9,5,4,40000.0,7,33,15.66,0.0,674.0,1.0,4.0,0.0,6461.0,57.2,8.0,0.0,0.0,0.0,0,7.0,0.05822453604131581,0.11430201660126516
1889193,7000.0,0,18.75,255.71,2,6,4,57700.0,8,32,17.99,0.0,704.0,1.0,8.0,0.0,6797.0,67.3,26.0,0.0,0.0,0.0,0,13.1,0.04542064006539112,0.02009766370467636
1208888,6000.0,0,16.99,213.89,2,8,4,40550.0,2,9,8.08,0.0,669.0,0.0,8.0,0.0,6314.0,68.6,12.0,0.0,0.0,0.0,0,15.1,0.04869833745369958,-0.15844031901523606
1307713,8000.0,0,18.92,292.93,3,10,0,135000.0,2,14,11.74,1.0,684.0,1.0,18.0,1.0,23076.0,50.3,36.0,0.0,0.0,0.0,0,29.6,0.05229630157949197,0.0961043458580455
1889005,20000.0,0,18.75,730.6,2,9,4,104662.0,9,32,17.86,0.0,684.0,0.0,6.0,0.0,17054.0,84.8,28.0,0.0,0.0,0.0,0,14.8,0.05410822067704107,0.028755625775344962
1209712,35000.0,1,22.15,969.65,9,10,0,178000.0,2,30,16.51,2.0,679.0,0.0,11.0,0.0,15109.0,92.7,27.0,0.0,0.0,0.0,0,22.4,0.04722308660211946,-0.12655199592473454
1283154,28000.0,0,16.59,992.58,0,10,0,211155.0,2,43,17.92,0.0,679.0,1.0,18.0,0.0,47204.0,77.5,34.0,0.0,0.0,0.0,0,15.9,0.050035901890558336,0.08343572057767346
1226728,35000.0,0,18.99,1282.79,5,9,0,148700.0,2,18,22.34,0.0,679.0,1.0,22.0,0.0,29719.0,71.1,30.0,0.0,0.0,0.0,0,17.1,0.04737054949247065,0.031254592484686095
1888920,4750.0,0,18.75,173.52,2,10,0,50000.0,2,22,21.1,0.0,664.0,3.0,13.0,0.0,14095.0,84.4,30.0,0.0,0.0,0.0,0,16.1,0.05182921239273024,-0.09561507421425043
1214483,3000.0,0,23.43,116.81,10,0,0,75000.0,11,33,9.52,1.0,664.0,0.0,13.0,0.0,24476.0,63.4,38.0,0.0,0.0,0.0,0,18.0,0.0461606794888642,0.006466976944568437
1784295,3500.0,0,19.52,129.22,3,10,0,37000.0,1,18,8.82,0.0,684.0,1.0,6.0,0.0,2769.0,28.3,13.0,0.0,0.0,0.0,0,12.1,0.04941443017046848,0.09947467359792883
1351904,5000.0,0,19.97,185.75,4,10,0,100000.0,4,11,7.81,1.0,674.0,0.0,7.0,0.0,13041.0,86.9,17.0,0.0,0.0,0.0,0,17.8,0.06840576603640669,0.10173749294091428
1770111,24000.0,0,17.76,864.78,0,7,4,130000.0,2,32,9.15,0.0,674.0,1.0,7.0,0.0,15658.0,91.6,15.0,0.0,0.0,0.0,0,11.3,0.05308487807639538,0.0905953270952895
1852370,4000.0,0,21.49,151.71,7,4,4,57000.0,8,32,8.32,0.0,674.0,1.0,9.0,0.0,13908.0,68.5,26.0,0.0,0.0,0.0,0,15.3,0.05058674547986665,0.09536479300642076
1816542,2000.0,0,20.31,74.65,4,2,0,43000.0,7,4,9.1,2.0,674.0,1.0,9.0,0.0,7419.0,37.1,30.0,0.0,0.0,0.0,0,15.5,0.050809918754054655,0.10344359749502274
1242346,3000.0,0,17.57,107.82,3,10,0,63000.0,2,21,17.47,2.0,684.0,1.0,9.0,0.0,7355.0,47.5,28.0,1.0,0.0,0.0,0,33.9,0.05000775355851407,0.08962745339212508
1874775,2100.0,0,19.72,77.75,4,1,3,65000.0,9,4,17.37,0.0,679.0,1.0,8.0,2.0,7853.0,88.2,20.0,0.0,0.0,0.0,0,11.8,0.047731833086700905,0.027904158511373955
1862860,4950.0,0,19.05,181.58,3,1,4,92000.0,11,33,3.93,0.0,684.0,0.0,7.0,0.0,6662.0,67.3,7.0,0.0,0.0,0.0,0,6.8,0.045734128120955175,0.015318358485812313
1776529,3000.0,0,23.7,117.23,10,8,4,52000.0,7,29,29.26,0.0,704.0,0.0,16.0,0.0,12999.0,91.5,31.0,0.0,0.0,0.0,0,17.6,0.046060655940183916,0.11899339120840248
1210172,2500.0,0,24.08,98.19,11,6,0,62000.0,2,8,19.84,1.0,664.0,1.0,7.0,0.0,17378.0,62.1,14.0,0.0,0.0,0.0,0,13.5,0.049867392086860335,0.12237303415808
1934754,24000.0,0,21.48,910.13,8,10,0,110000.0,2,32,8.05,0.0,664.0,1.0,16.0,0.0,20780.0,85.5,23.0,0.0,0.0,0.0,0,15.3,0.0461380062350634,0.07803014731934121
1802900,3500.0,0,20.31,130.63,4,8,4,70000.0,7,4,9.29,1.0,674.0,0.0,8.0,0.0,3908.0,46.0,40.0,0.0,0.0,0.0,0,16.8,0.04957538646869875,0.10333814760079264
1799301,3975.0,0,20.2,148.14,4,1,4,16000.0,2,4,9.3,0.0,669.0,0.0,12.0,0.0,3249.0,65.0,14.0,0.0,0.0,0.0,0,3.9,0.05039078618216613,0.1040945300317766
1934611,35000.0,0,18.55,1275.02,3,10,0,120000.0,2,39,21.71,0.0,694.0,2.0,16.0,0.0,73048.0,76.2,35.0,0.0,0.0,0.0,0,19.8,0.055294349183946316,0.08822305380298913
1251142,3125.0,0,20.2,116.46,7,1,4,45000.0,2,4,16.08,0.0,679.0,0.0,5.0,0.0,4608.0,70.9,7.0,0.0,0.0,0.0,0,7.1,0.058217558640084925,-0.14047547465700927
1233532,3000.0,0,19.52,110.76,6,7,4,75000.0,2,29,12.43,1.0,684.0,1.0,14.0,1.0,9549.0,47.5,19.0,0.0,0.0,0.0,0,18.0,0.052455579738937635,0.036062734615140535
1293228,3250.0,0,22.45,124.88,9,4,4,24000.0,9,4,13.15,0.0,674.0,1.0,8.0,0.0,3785.0,55.7,16.0,0.0,0.0,0.0,0,22.6,0.054992809208093435,-0.36912332707751294
1199763,4200.0,0,20.2,156.52,7,10,0,81000.0,4,20,9.97,1.0,669.0,0.0,7.0,0.0,9233.0,83.2,15.0,0.0,0.0,0.0,0,12.2,0.06688967692516301,0.02129219451134956
1882096,3600.0,0,18.75,131.51,2,10,4,70000.0,2,32,15.69,0.0,689.0,0.0,14.0,0.0,17803.0,78.4,22.0,0.0,0.0,0.0,0,18.9,0.048031422793442885,0.09528128663687953
1931559,30000.0,0,19.99,1114.76,5,4,0,110000.0,2,4,14.17,0.0,689.0,1.0,10.0,0.0,30029.0,90.7,22.0,0.0,0.0,0.0,0,16.9,0.05088635664023414,0.0894174171139368
1305315,1200.0,0,18.92,43.94,3,3,4,34000.0,9,3,15.95,0.0,679.0,0.0,18.0,0.0,3033.0,77.8,24.0,0.0,0.0,0.0,0,9.3,0.04666083211340323,0.037273882050040674
1772362,35000.0,1,19.52,917.97,3,7,0,132000.0,2,41,10.77,0.0,684.0,0.0,10.0,0.0,28561.0,83.5,18.0,0.0,0.0,0.0,0,24.8,0.0456797150747285,0.09273432655114776
1856095,3700.0,0,22.47,142.21,9,10,3,42000.0,7,26,15.69,0.0,674.0,1.0,12.0,0.0,14320.0,67.2,24.0,0.0,0.0,0.0,0,16.8,0.057751016744530585,0.10571455542705666
1335655,2000.0,0,23.4,77.84,9,7,4,36000.0,9,32,14.4,0.0,679.0,0.0,7.0,0.0,12352.0,83.5,10.0,0.0,0.0,0.0,0,7.4,0.07403294849913197,0.11896677422618973
1763901,2700.0,0,22.4,103.68,7,3,4,32000.0,2,30,14.7,0.0,679.0,1.0,13.0,0.0,5353.0,63.7,18.0,0.0,0.0,0.0,0,22.0,0.055690600120450635,0.11037076575357084
1910994,35000.0,0,19.05,1283.85,3,9,0,111000.0,2,35,16.36,0.0,694.0,1.0,18.0,0.0,24128.0,77.6,43.0,0.0,0.0,0.0,0,21.6,0.0548236307373914,0.050504917866006416
1320868,28000.0,0,16.59,992.58,0,10,0,111000.0,2,40,22.0,0.0,699.0,3.0,16.0,0.0,20513.0,68.8,28.0,0.0,0.0,0.0,0,21.3,0.04906145769377857,0.08347160457015668
1776519,35000.0,1,19.52,917.97,3,10,0,100000.0,2,23,24.82,0.0,694.0,1.0,12.0,0.0,26577.0,87.1,29.0,0.0,0.0,0.0,0,17.3,0.051185151719753665,0.06651301522999731
1294233,2000.0,0,22.45,76.85,9,5,4,65000.0,8,9,25.26,0.0,684.0,0.0,15.0,0.0,25468.0,85.2,24.0,0.0,0.0,0.0,0,18.7,0.05820724933496356,0.060691965418698375
1333224,2000.0,0,21.48,75.85,6,1,4,65000.0,12,4,28.37,0.0,694.0,0.0,14.0,0.0,14305.0,78.6,17.0,0.0,0.0,0.0,0,11.8,0.04580960771656992,0.10932797691177454
1346274,2750.0,0,23.7,107.46,10,7,0,70000.0,2,29,11.67,1.0,664.0,0.0,10.0,0.0,8221.0,74.7,15.0,0.0,0.0,0.0,0,30.3,0.059889685992394574,0.120471969183916
1205418,1500.0,0,23.43,58.41,10,7,0,72000.0,7,32,6.03,0.0,664.0,0.0,6.0,0.0,5741.0,94.1,10.0,0.0,0.0,0.0,0,13.9,0.06715083792244311,0.12195051477628938
1766425,8400.0,0,19.52,310.13,3,1,4,50000.0,2,26,12.12,0.0,664.0,0.0,6.0,0.0,3575.0,77.7,10.0,0.0,0.0,0.0,0,5.7,0.0467148337640692,0.07586108009781789
1901138,35000.0,0,18.49,1273.96,1,4,0,308000.0,2,41,19.64,0.0,709.0,2.0,19.0,0.0,92497.0,61.1,44.0,0.0,0.0,0.0,0,15.6,0.04644512161784595,0.04053986702175917
1889432,3600.0,0,18.75,131.51,2,10,4,60000.0,13,11,8.38,2.0,669.0,1.0,9.0,0.0,9702.0,78.9,19.0,0.0,0.0,0.0,0,11.4,0.048301411507787266,0.09559149445255932
1797629,30000.0,0,17.76,1080.97,0,10,0,245000.0,2,9,12.13,1.0,684.0,6.0,19.0,0.0,31408.0,57.7,46.0,0.0,0.0,0.0,0,22.9,0.047028370159640585,0.0874035968037401
1199035,5000.0,0,18.24,181.37,4,5,4,24000.0,2,6,7.05,0.0,704.0,1.0,3.0,0.0,4725.0,38.7,6.0,0.0,0.0,0.0,0,10.8,0.04547480331388543,0.0398859588956848
1268516,2000.0,0,16.29,70.61,1,10,0,90000.0,8,15,29.42,0.0,664.0,1.0,7.0,1.0,7730.0,86.9,25.0,0.0,0.0,0.0,0,24.4,0.052130569842511285,0.08319363924334877
1239024,3575.0,0,25.8,143.66,15,10,0,42500.0,6,23,22.0,2.0,664.0,1.0,11.0,1.0,6493.0,61.8,39.0,0.0,0.0,0.0,0,16.8,0.046206455173729566,0.053870979696714505
1884225,2000.0,0,19.72,74.05,4,6,4,42900.0,8,9,10.29,0.0,674.0,0.0,10.0,1.0,12036.0,70.4,18.0,0.0,0.0,0.0,0,14.9,0.05836849839641979,0.061817957759236826
1272931,4050.0,0,18.24,146.91,4,6,0,75000.0,11,9,15.77,1.0,664.0,1.0,11.0,1.0,7265.0,76.5,46.0,1.0,0.0,0.0,0,31.5,0.05062036963530046,0.09286537293852316
1814663,35000.0,1,21.6,958.72,7,10,0,110000.0,2,5,11.44,0.0,699.0,0.0,10.0,0.0,32017.0,94.4,22.0,0.0,0.0,0.0,0,17.0,0.051327778135432635,0.10447225242365676
1311376,25000.0,0,19.47,922.36,4,10,0,135000.0,2,14,21.27,0.0,674.0,1.0,23.0,0.0,44904.0,87.0,44.0,0.0,0.0,0.0,0,20.1,0.05487626491056456,0.0881035395625076
1916986,35000.0,0,19.72,1295.74,4,10,4,110000.0,1,41,15.48,0.0,704.0,1.0,23.0,0.0,35583.0,74.7,45.0,0.0,0.0,0.0,0,27.8,0.05129454537235728,0.07411302853132118
1286096,11000.0,0,18.25,399.06,2,10,4,75000.0,2,19,15.26,1.0,664.0,0.0,7.0,0.0,8299.0,73.4,16.0,0.0,0.0,0.0,0,13.8,0.05623898311081575,0.03647238102689188
1875654,7000.0,0,18.49,254.8,1,3,4,67000.0,2,29,12.7,0.0,669.0,0.0,8.0,0.0,3900.0,47.6,9.0,0.0,0.0,0.0,0,5.4,0.04860182730629839,0.0640689360104385
